laudo,linha_texto,secao_detectada,item_detectado,status_original,categoria_sugerida,prioridade_sugerida,observacao_extraida,responsavel,status_correcao,evidencia_correcao,data_limite,status_original_norm,escola_curta,is_open,disciplina_detectada,is_arquitetura,status_exibicao,tipo_trabalho,complexidade,dono_sugerido,pacote_entrega,acao_sugerida,esforco_score,tags_operacionais,o_que_fazer,como_no_revit,evidencia_esperada,imagem_preview_relpath,imagem_origem_pdf,imagem_origem_pagina,imagem_confianca,problema_resumo
JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,3067,LICENCIAMENTOS E ALVARÁS MATERIAL FASE CONFORME,,N/A,triagem_manual,P3,PROJ. ART específica do projeto estrutural N/A Deverá ser apresentado junto ao projeto executivo. EXECUTIVO PROJ. ART de sondagem e de fundações N/A Deverá ser apresentado junto ao projeto executivo. EXECUTIVO,,futuro_executivo_ou_nao_aplica,,,N/A,JUÍNA - EZEQUIEL RAMIN,False,estrutura,false,desativado_nao_arquitetura,documental,E1 rápido,coordenação/documentação,licenças/TRP,apresentar documento,0,licenças/TRP;documentos assinados;implantação/topografia;estrutura,Juntar e anexar o documento faltante no pacote da disciplina com assinatura e identificação técnica.,"No Revit 2025: revise vistas estruturais, verifique host/níveis e inconsistências entre detalhamento e implantação, depois reemitir folhas estruturais.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS__p048.jpg,JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,48,alta,PROJ. ART específica do projeto estrutural N/A Deverá ser apresentado junto ao projeto executivo. EXECUTIVO PROJ. ART de sondagem e de fundações N/A Deverá ser apresentado junto ao projeto executivo. EXECUTIVO
JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,3070,LICENCIAMENTOS E ALVARÁS MATERIAL FASE CONFORME,,N/A,triagem_manual,P3,PROJ. ART de sondagem e de fundações N/A Deverá ser apresentado junto ao projeto executivo. EXECUTIVO PROJ. ART/RRT Descrição completa do escopo N/A Deverá ser apresentado junto ao projeto executivo. EXECUTIVO,,futuro_executivo_ou_nao_aplica,,,N/A,JUÍNA - EZEQUIEL RAMIN,False,estrutura,false,desativado_nao_arquitetura,documental,E1 rápido,coordenação/documentação,licenças/TRP,apresentar documento,0,licenças/TRP;documentos assinados;implantação/topografia;orçamento/executivo,Juntar e anexar o documento faltante no pacote da disciplina com assinatura e identificação técnica.,"No Revit 2025: revise vistas estruturais, verifique host/níveis e inconsistências entre detalhamento e implantação, depois reemitir folhas estruturais.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS__p048.jpg,JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,48,alta,PROJ. ART de sondagem e de fundações N/A Deverá ser apresentado junto ao projeto executivo. EXECUTIVO PROJ. ART/RRT Descrição completa do escopo N/A Deverá ser apresentado junto ao projeto executivo. EXECUTIVO
JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,3073,LICENCIAMENTOS E ALVARÁS MATERIAL FASE CONFORME,,N/A,triagem_manual,P3,PROJ. ART/RRT Descrição completa do escopo N/A Deverá ser apresentado junto ao projeto executivo. EXECUTIVO Identificação do contratante e PROJ. N/A Deverá ser apresentado junto ao projeto executivo. dados da obra EXECUTIVO,,futuro_executivo_ou_nao_aplica,,,N/A,JUÍNA - EZEQUIEL RAMIN,False,outros,false,desativado_nao_arquitetura,documental,E1 rápido,coordenação/documentação,licenças/TRP,apresentar documento,0,licenças/TRP;documentos assinados;orçamento/executivo,Juntar e anexar o documento faltante no pacote da disciplina com assinatura e identificação técnica.,"No Revit 2025: validar item na vista correspondente, corrigir modelo/prancha e reemitir PDF de revisão.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS__p048.jpg,JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,48,alta,PROJ. ART/RRT Descrição completa do escopo N/A Deverá ser apresentado junto ao projeto executivo. EXECUTIVO Identificação do contratante e PROJ. N/A Deverá ser apresentado junto ao projeto executivo. dados da obra EXECUTIVO
JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,3076,LICENCIAMENTOS E ALVARÁS MATERIAL FASE CONFORME,,N/A,triagem_manual,P3,Identificação do contratante e PROJ. N/A Deverá ser apresentado junto ao projeto executivo. dados da obra EXECUTIVO PROJ. Atividades técnicas previstas N/A Deverá ser apresentado junto ao projeto executivo. EXECUTIVO,,futuro_executivo_ou_nao_aplica,,,N/A,JUÍNA - EZEQUIEL RAMIN,False,outros,false,desativado_nao_arquitetura,documental,E1 rápido,coordenação/documentação,licenças/TRP,apresentar documento,0,licenças/TRP;orçamento/executivo,Juntar e anexar o documento faltante no pacote da disciplina com assinatura e identificação técnica.,"No Revit 2025: validar item na vista correspondente, corrigir modelo/prancha e reemitir PDF de revisão.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS__p048.jpg,JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,48,alta,Identificação do contratante e PROJ. N/A Deverá ser apresentado junto ao projeto executivo. dados da obra EXECUTIVO PROJ. Atividades técnicas previstas N/A Deverá ser apresentado junto ao projeto executivo. EXECUTIVO
JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,3079,LICENCIAMENTOS E ALVARÁS MATERIAL FASE CONFORME,,N/A,triagem_manual,P3,PROJ. Atividades técnicas previstas N/A Deverá ser apresentado junto ao projeto executivo. EXECUTIVO PROJ. Bloco Educacional: Em conformidade BÁSICO Refeitório: Em conformidade Vestiário: Em conformidade,,futuro_executivo_ou_nao_aplica,,,N/A,JUÍNA - EZEQUIEL RAMIN,False,arquitetura,true,ativo_arquitetura,documental,E1 rápido,coordenação/documentação,licenças/TRP,apresentar documento,0,licenças/TRP;cobertura/quadra;orçamento/executivo,Juntar e anexar o documento faltante no pacote da disciplina com assinatura e identificação técnica.,"No Revit 2025: abra a vista da prancha afetada, ajuste cotas/legenda/carimbo, valide em planta+corte e reexporte PDF da revisão.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS__p048.jpg,JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,48,alta,PROJ. Atividades técnicas previstas N/A Deverá ser apresentado junto ao projeto executivo. EXECUTIVO PROJ. Bloco Educacional: Em conformidade BÁSICO Refeitório: Em conformidade Vestiário: Em conformidade
JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,3087,LICENCIAMENTOS E ALVARÁS MATERIAL FASE CONFORME,,NÃO,cobertura_quadra,P2,Origem compatível com o modelo NÃO Ligação com o pórtico: Não foi apresentado arquitetônico Muro de divisa: Não foi apresentado Fundação de coberturas intermediárias: Não foi apresentado. MODELO 3D EM,,aberto,,,NAO,JUÍNA - EZEQUIEL RAMIN,True,estrutura,false,desativado_nao_arquitetura,documental,E1 rápido,coordenação/documentação,licenças/TRP,apresentar documento,2,licenças/TRP;cobertura/quadra;estrutura,Juntar e anexar o documento faltante no pacote da disciplina com assinatura e identificação técnica.,"No Revit 2025: revise vistas estruturais, verifique host/níveis e inconsistências entre detalhamento e implantação, depois reemitir folhas estruturais.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS__p048.jpg,JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,48,alta,Origem compatível com o modelo NÃO Ligação com o pórtico: Não foi apresentado arquitetônico Muro de divisa: Não foi apresentado Fundação de coberturas intermediárias: Não foi apresentado. MODELO 3D EM
JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,3104,LICENCIAMENTOS E ALVARÁS MATERIAL FASE CONFORME,,NÃO,cobertura_quadra,P2,IFC organizado por níveis com Vestiário: Em conformidade NÃO identificação completa Casa de bombas: Em conformidade Quadra: Em conformidade Ligação com o pórtico: Não foi apresentado,,aberto,,,NAO,JUÍNA - EZEQUIEL RAMIN,True,hidrossanitario,false,desativado_nao_arquitetura,documental,E1 rápido,coordenação/documentação,licenças/TRP,apresentar documento,2,licenças/TRP;cobertura/quadra;estrutura,Juntar e anexar o documento faltante no pacote da disciplina com assinatura e identificação técnica.,"No Revit 2025: conferir rede e pontos de drenagem/água/esgoto, ajustar representação em planta e cortes, e emitir revisão das folhas.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS__p048.jpg,JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,48,alta,IFC organizado por níveis com Vestiário: Em conformidade NÃO identificação completa Casa de bombas: Em conformidade Quadra: Em conformidade Ligação com o pórtico: Não foi apresentado
JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,3136,LICENCIAMENTOS E ALVARÁS MATERIAL FASE CONFORME,,NÃO,cobertura_quadra,P2,Quadra: Em conformidade Inclusão da estrutura da piscina NÃO Ligação com o pórtico: Não foi apresentado Muro de divisa: Não foi apresentado Fundação de coberturas intermediárias: Não foi apresentado. Pórtico: Não foi apresentado Fundação da taça: Não foi apresentado,,aberto,,,NAO,JUÍNA - EZEQUIEL RAMIN,True,estrutura,false,desativado_nao_arquitetura,documental,E1 rápido,coordenação/documentação,licenças/TRP,apresentar documento,2,licenças/TRP;cobertura/quadra;estrutura,Juntar e anexar o documento faltante no pacote da disciplina com assinatura e identificação técnica.,"No Revit 2025: revise vistas estruturais, verifique host/níveis e inconsistências entre detalhamento e implantação, depois reemitir folhas estruturais.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS__p049.jpg,JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,49,alta,Quadra: Em conformidade Inclusão da estrutura da piscina NÃO Ligação com o pórtico: Não foi apresentado Muro de divisa: Não foi apresentado Fundação de coberturas intermediárias: Não foi apresentado. Pórtico: Não foi apresentado Fundação da taça: Não foi apres
JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,3148,LICENCIAMENTOS E ALVARÁS MATERIAL FASE CONFORME,,NÃO,cobertura_quadra,P2,Definição dos materiais nos NÃO Ligação com o pórtico: Não foi apresentado elementos Muro de divisa: Não foi apresentado Fundação de coberturas intermediárias: Não foi apresentado. Pórtico: Não foi apresentado,,aberto,,,NAO,JUÍNA - EZEQUIEL RAMIN,True,estrutura,false,desativado_nao_arquitetura,documental,E1 rápido,coordenação/documentação,licenças/TRP,apresentar documento,2,licenças/TRP;cobertura/quadra;estrutura,Juntar e anexar o documento faltante no pacote da disciplina com assinatura e identificação técnica.,"No Revit 2025: revise vistas estruturais, verifique host/níveis e inconsistências entre detalhamento e implantação, depois reemitir folhas estruturais.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS__p049.jpg,JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,49,alta,Definição dos materiais nos NÃO Ligação com o pórtico: Não foi apresentado elementos Muro de divisa: Não foi apresentado Fundação de coberturas intermediárias: Não foi apresentado. Pórtico: Não foi apresentado
JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,3156,LICENCIAMENTOS E ALVARÁS MATERIAL FASE CONFORME,,N/A,triagem_manual,P3,Listagem de todos os elementos PROJ. N/A Deverá ser apresentado junto ao projeto executivo. estruturais EXECUTIVO Identificação das peças com PROJ. N/A Deverá ser apresentado junto ao projeto executivo. referências de projeto EXECUTIVO,,futuro_executivo_ou_nao_aplica,,,N/A,JUÍNA - EZEQUIEL RAMIN,False,estrutura,false,desativado_nao_arquitetura,documental,E1 rápido,coordenação/documentação,licenças/TRP,apresentar documento,0,licenças/TRP;estrutura;orçamento/executivo,Juntar e anexar o documento faltante no pacote da disciplina com assinatura e identificação técnica.,"No Revit 2025: revise vistas estruturais, verifique host/níveis e inconsistências entre detalhamento e implantação, depois reemitir folhas estruturais.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS__p049.jpg,JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,49,alta,Listagem de todos os elementos PROJ. N/A Deverá ser apresentado junto ao projeto executivo. estruturais EXECUTIVO Identificação das peças com PROJ. N/A Deverá ser apresentado junto ao projeto executivo. referências de projeto EXECUTIVO
JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,3159,LICENCIAMENTOS E ALVARÁS MATERIAL FASE CONFORME,,N/A,orcamento,P3,"Identificação das peças com PROJ. N/A Deverá ser apresentado junto ao projeto executivo. referências de projeto EXECUTIVO Dimensões, volume de concreto, PROJ. N/A Deverá ser apresentado junto ao projeto executivo. PLANILHA peso estimado, tipo de armadura EXECUTIVO",,futuro_executivo_ou_nao_aplica,,,N/A,JUÍNA - EZEQUIEL RAMIN,False,estrutura,false,desativado_nao_arquitetura,documental,E1 rápido,coordenação/documentação,licenças/TRP,apresentar documento,0,licenças/TRP;estrutura;orçamento/executivo,Juntar e anexar o documento faltante no pacote da disciplina com assinatura e identificação técnica.,"No Revit 2025: revise vistas estruturais, verifique host/níveis e inconsistências entre detalhamento e implantação, depois reemitir folhas estruturais.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS__p049.jpg,JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,49,alta,"Identificação das peças com PROJ. N/A Deverá ser apresentado junto ao projeto executivo. referências de projeto EXECUTIVO Dimensões, volume de concreto, PROJ. N/A Deverá ser apresentado junto ao projeto executivo. PLANILHA peso estimado, tipo de armadura EXECU"
JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,3162,LICENCIAMENTOS E ALVARÁS MATERIAL FASE CONFORME,,N/A,orcamento,P3,"Dimensões, volume de concreto, PROJ. N/A Deverá ser apresentado junto ao projeto executivo. PLANILHA peso estimado, tipo de armadura EXECUTIVO QUANTITATIVA Quantitativo de encaixes, PROJ.",,futuro_executivo_ou_nao_aplica,,,N/A,JUÍNA - EZEQUIEL RAMIN,False,estrutura,false,desativado_nao_arquitetura,documental,E1 rápido,coordenação/documentação,licenças/TRP,apresentar documento,0,licenças/TRP;estrutura;orçamento/executivo,Juntar e anexar o documento faltante no pacote da disciplina com assinatura e identificação técnica.,"No Revit 2025: revise vistas estruturais, verifique host/níveis e inconsistências entre detalhamento e implantação, depois reemitir folhas estruturais.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS__p049.jpg,JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,49,alta,"Dimensões, volume de concreto, PROJ. N/A Deverá ser apresentado junto ao projeto executivo. PLANILHA peso estimado, tipo de armadura EXECUTIVO QUANTITATIVA Quantitativo de encaixes, PROJ."
JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,3170,LICENCIAMENTOS E ALVARÁS MATERIAL FASE CONFORME,,N/A,triagem_manual,P3,"SEDUCDIC202637836 N/A Deverá ser apresentado junto ao projeto executivo. chumbadores, graute e argamassa EXECUTIVO PROJ. Unidade de medida coerente N/A Deverá ser apresentado junto ao projeto executivo. EXECUTIVO",,futuro_executivo_ou_nao_aplica,,,N/A,JUÍNA - EZEQUIEL RAMIN,False,outros,false,desativado_nao_arquitetura,documental,E1 rápido,coordenação/documentação,licenças/TRP,apresentar documento,0,licenças/TRP;orçamento/executivo,Juntar e anexar o documento faltante no pacote da disciplina com assinatura e identificação técnica.,"No Revit 2025: validar item na vista correspondente, corrigir modelo/prancha e reemitir PDF de revisão.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS__p049.jpg,JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,49,alta,"SEDUCDIC202637836 N/A Deverá ser apresentado junto ao projeto executivo. chumbadores, graute e argamassa EXECUTIVO PROJ. Unidade de medida coerente N/A Deverá ser apresentado junto ao projeto executivo. EXECUTIVO"
JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,3173,LICENCIAMENTOS E ALVARÁS MATERIAL FASE CONFORME,,N/A,triagem_manual,P3,PROJ. Unidade de medida coerente N/A Deverá ser apresentado junto ao projeto executivo. EXECUTIVO Compatibilidade entre PROJ. N/A Deverá ser apresentado junto ao projeto executivo. quantitativos e desenhos EXECUTIVO,,futuro_executivo_ou_nao_aplica,,,N/A,JUÍNA - EZEQUIEL RAMIN,False,outros,false,desativado_nao_arquitetura,documental,E1 rápido,coordenação/documentação,licenças/TRP,apresentar documento,0,licenças/TRP;orçamento/executivo,Juntar e anexar o documento faltante no pacote da disciplina com assinatura e identificação técnica.,"No Revit 2025: validar item na vista correspondente, corrigir modelo/prancha e reemitir PDF de revisão.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS__p049.jpg,JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,49,alta,PROJ. Unidade de medida coerente N/A Deverá ser apresentado junto ao projeto executivo. EXECUTIVO Compatibilidade entre PROJ. N/A Deverá ser apresentado junto ao projeto executivo. quantitativos e desenhos EXECUTIVO
JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,3176,LICENCIAMENTOS E ALVARÁS MATERIAL FASE CONFORME,,N/A,triagem_manual,P3,Compatibilidade entre PROJ. N/A Deverá ser apresentado junto ao projeto executivo. quantitativos e desenhos EXECUTIVO,,futuro_executivo_ou_nao_aplica,,,N/A,JUÍNA - EZEQUIEL RAMIN,False,outros,false,desativado_nao_arquitetura,documental,E1 rápido,coordenação/documentação,licenças/TRP,apresentar documento,0,licenças/TRP;orçamento/executivo,Juntar e anexar o documento faltante no pacote da disciplina com assinatura e identificação técnica.,"No Revit 2025: validar item na vista correspondente, corrigir modelo/prancha e reemitir PDF de revisão.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS__p049.jpg,JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,49,alta,Compatibilidade entre PROJ. N/A Deverá ser apresentado junto ao projeto executivo. quantitativos e desenhos EXECUTIVO
JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,3198,LICENCIAMENTOS E ALVARÁS MATERIAL FASE CONFORME,,N/A,triagem_manual,P3,"N/A - SE REFERE A ""NÃO SE APLICA""; SIM - REFERE-SE À ""CONFORMIDADE DO ITEM""; NÃO - REFERE-SE AO ITEM COM PENDÊNCIA A SER SANADA, CONORME APONTAMENTOS NO CAMPO DE OBSERVAÇÕES;",,futuro_executivo_ou_nao_aplica,,,N/A,JUÍNA - EZEQUIEL RAMIN,False,outros,false,desativado_nao_arquitetura,documental,E1 rápido,coordenação/documentação,licenças/TRP,apresentar documento,0,licenças/TRP,Juntar e anexar o documento faltante no pacote da disciplina com assinatura e identificação técnica.,"No Revit 2025: validar item na vista correspondente, corrigir modelo/prancha e reemitir PDF de revisão.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS__p050.jpg,JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,50,alta,"N/A - SE REFERE A ""NÃO SE APLICA""; SIM - REFERE-SE À ""CONFORMIDADE DO ITEM""; NÃO - REFERE-SE AO ITEM COM PENDÊNCIA A SER SANADA, CONORME APONTAMENTOS NO CAMPO DE OBSERVAÇÕES;"
JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,3200,LICENCIAMENTOS E ALVARÁS MATERIAL FASE CONFORME,,NÃO,triagem_manual,P2,"SIM - REFERE-SE À ""CONFORMIDADE DO ITEM""; NÃO - REFERE-SE AO ITEM COM PENDÊNCIA A SER SANADA, CONORME APONTAMENTOS NO CAMPO DE OBSERVAÇÕES;",,aberto,,,NAO,JUÍNA - EZEQUIEL RAMIN,True,outros,false,desativado_nao_arquitetura,documental,E1 rápido,coordenação/documentação,licenças/TRP,apresentar documento,1,licenças/TRP,Juntar e anexar o documento faltante no pacote da disciplina com assinatura e identificação técnica.,"No Revit 2025: validar item na vista correspondente, corrigir modelo/prancha e reemitir PDF de revisão.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS__p050.jpg,JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,50,alta,"SIM - REFERE-SE À ""CONFORMIDADE DO ITEM""; NÃO - REFERE-SE AO ITEM COM PENDÊNCIA A SER SANADA, CONORME APONTAMENTOS NO CAMPO DE OBSERVAÇÕES;"
JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,3232,LICENCIAMENTOS E ALVARÁS MATERIAL FASE CONFORME,,NÃO,cobertura_quadra,P2,"Formatação (capa, sumário, PROJ. NÃO Quadra poliesportiva: Em conformidade. parágrafos, etc.) BÁSICO Coberturas intermediárias: Não foi apresentado memorial de Coberturas intermediárias.",,aberto,,,NAO,JUÍNA - EZEQUIEL RAMIN,True,arquitetura,true,ativo_arquitetura,documental,E1 rápido,coordenação/documentação,licenças/TRP,apresentar documento,1,licenças/TRP;documentos assinados;cobertura/quadra,Juntar e anexar o documento faltante no pacote da disciplina com assinatura e identificação técnica.,"No Revit 2025: abra a vista da prancha afetada, ajuste cotas/legenda/carimbo, valide em planta+corte e reexporte PDF da revisão.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS__p050.jpg,JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,50,alta,"Formatação (capa, sumário, PROJ. NÃO Quadra poliesportiva: Em conformidade. parágrafos, etc.) BÁSICO Coberturas intermediárias: Não foi apresentado memorial de Coberturas intermediárias."
JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,3250,LICENCIAMENTOS E ALVARÁS MATERIAL FASE CONFORME,,NÃO,triagem_manual,P2,"Justificativa técnica da solução PROJ. usualmente recomendado pela maioria dos fabricantes de telhas NÃO adotada BÁSICO termoacústicas. Solicita-se a inclusão, no memorial descritivo, da comprovação da compatibilidade do espaçamento adotado, por meio de catálogo técnico ou tabela de vãos do fabricante da telha",,aberto,,,NAO,JUÍNA - EZEQUIEL RAMIN,True,outros,false,desativado_nao_arquitetura,documental,E1 rápido,coordenação/documentação,licenças/TRP,apresentar documento,1,licenças/TRP;documentos assinados,Juntar e anexar o documento faltante no pacote da disciplina com assinatura e identificação técnica.,"No Revit 2025: validar item na vista correspondente, corrigir modelo/prancha e reemitir PDF de revisão.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS__p051.jpg,JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,51,alta,"Justificativa técnica da solução PROJ. usualmente recomendado pela maioria dos fabricantes de telhas NÃO adotada BÁSICO termoacústicas. Solicita-se a inclusão, no memorial descritivo, da comprovação da compatibilidade do espaçamento adotado, por meio de catálo"
JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,3298,LICENCIAMENTOS E ALVARÁS MATERIAL FASE CONFORME,,NÃO,cobertura_quadra,P2,Considerações de dimensionamento PROJ. NÃO Quadra poliesportiva: Em conformidade. (resumo dos parâmetros) BÁSICO Coberturas intermediárias: Não foi apresentado memorial de Coberturas intermediárias.,,aberto,,,NAO,JUÍNA - EZEQUIEL RAMIN,True,arquitetura,true,ativo_arquitetura,documental,E1 rápido,coordenação/documentação,licenças/TRP,apresentar documento,1,licenças/TRP;documentos assinados;cobertura/quadra,Juntar e anexar o documento faltante no pacote da disciplina com assinatura e identificação técnica.,"No Revit 2025: abra a vista da prancha afetada, ajuste cotas/legenda/carimbo, valide em planta+corte e reexporte PDF da revisão.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS__p051.jpg,JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,51,alta,Considerações de dimensionamento PROJ. NÃO Quadra poliesportiva: Em conformidade. (resumo dos parâmetros) BÁSICO Coberturas intermediárias: Não foi apresentado memorial de Coberturas intermediárias.
JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,3311,LICENCIAMENTOS E ALVARÁS MATERIAL FASE CONFORME,,NÃO,cobertura_quadra,P2,PROJ. Especificação dos materiais NÃO Quadra poliesportiva: Em conformidade. BÁSICO Coberturas intermediárias: Não foi apresentado memorial de Coberturas intermediárias.,,aberto,,,NAO,JUÍNA - EZEQUIEL RAMIN,True,arquitetura,true,ativo_arquitetura,documental,E1 rápido,coordenação/documentação,licenças/TRP,apresentar documento,1,licenças/TRP;documentos assinados;cobertura/quadra,Juntar e anexar o documento faltante no pacote da disciplina com assinatura e identificação técnica.,"No Revit 2025: abra a vista da prancha afetada, ajuste cotas/legenda/carimbo, valide em planta+corte e reexporte PDF da revisão.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS__p051.jpg,JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,51,alta,PROJ. Especificação dos materiais NÃO Quadra poliesportiva: Em conformidade. BÁSICO Coberturas intermediárias: Não foi apresentado memorial de Coberturas intermediárias.
JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,3326,LICENCIAMENTOS E ALVARÁS MATERIAL FASE CONFORME,,NÃO,cobertura_quadra,P2,PROJ. Especificação dos serviços NÃO BÁSICO Vestiário: Em conformidade. Quadra poliesportiva: Em conformidade.,,aberto,,,NAO,JUÍNA - EZEQUIEL RAMIN,True,arquitetura,true,ativo_arquitetura,documental,E1 rápido,coordenação/documentação,licenças/TRP,apresentar documento,1,licenças/TRP;cobertura/quadra,Juntar e anexar o documento faltante no pacote da disciplina com assinatura e identificação técnica.,"No Revit 2025: abra a vista da prancha afetada, ajuste cotas/legenda/carimbo, valide em planta+corte e reexporte PDF da revisão.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS__p052.jpg,JUNT - 001-2026 - JUÍNA - EZEQUIEL RAMIN ASS,52,alta,PROJ. Especificação dos serviços NÃO BÁSICO Vestiário: Em conformidade. Quadra poliesportiva: Em conformidade.
